---------------------------------------------------------------------------------------------------------------
Report log for 05-01-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/01/05 11:48:34, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 1, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/03 14:47:12, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 108, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/03 14:49:51, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:1, SSN: 108, MSN: 2, Max X:-17, Max Y:20, Max Z:0, Start Speed:12, End Speed:8, Timer:4875
000: ? 2017/07/03 14:50:32, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:1, SSN: 108, MSN: 3, Max X:-17, Max Y:-21, Max Z:0, Start Speed:5, End Speed:3, Timer:1720
000: ? 2017/07/03 14:53:10, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 108, MSN: 4, Valid GPS Samples:269, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 5, Max Voltage:0
000: ? 2017/07/03 15:06:25, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 109, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/03 15:10:41, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 109, MSN: 2, Valid GPS Samples:116, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 2, Max Voltage:0
000: ? 2017/07/03 15:34:36, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 110, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/03 15:39:20, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 110, MSN: 2, Valid GPS Samples:191, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 4, Max Voltage:0
000: ? 2017/07/03 15:51:27, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 111, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/03 15:52:00, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:1, SSN: 111, MSN: 2, Max X:-10, Max Y:20, Max Z:0, Start Speed:10, End Speed:9, Timer:2015
000: ? 2017/07/03 15:56:11, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 111, MSN: 3, Valid GPS Samples:223, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 4, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 04-07-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/07/04 14:27:00, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 112, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/04 14:27:39, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 112, MSN: 2, Max X:-13, Max Y:-46, Max Z:0, Start Speed:23, End Speed:22, Timer:1800
000: ? 2017/07/04 14:28:04, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 3, Max X:-32, Max Y:-1, Max Z:0, Start Speed:45, End Speed:36, Timer:921
000: ? 2017/07/04 14:29:12, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 112, MSN: 4, Max X:-14, Max Y:33, Max Z:0, Start Speed:34, End Speed:30, Timer:2319
000: ? 2017/07/04 14:35:20, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 5, Max X:-29, Max Y:-1, Max Z:0, Start Speed:59, End Speed:47, Timer:1001
000: ? 2017/07/04 14:35:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 6, Max X:-30, Max Y:2, Max Z:0, Start Speed:40, End Speed:16, Timer:2120
000: ? 2017/07/04 14:37:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 112, MSN: 7, Max X:-39, Max Y:4, Max Z:0, Start Speed:25, End Speed:14, Timer:1000
000: ? 2017/07/04 14:39:12, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 112, MSN: 8, Max X:5, Max Y:29, Max Z:0, Start Speed:39, End Speed:41, Timer:1587
000: ? 2017/07/04 14:39:45, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 112, MSN: 9, Max X:-45, Max Y:-1, Max Z:0, Start Speed:44, End Speed:24, Timer:1560
000: ? 2017/07/04 14:39:48, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 10, Max X:-30, Max Y:-6, Max Z:0, Start Speed:19, End Speed:8, Timer:960
000: ? 2017/07/04 14:42:40, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 112, MSN: 11, Max X:-11, Max Y:-43, Max Z:0, Start Speed:33, End Speed:26, Timer:3400
000: ? 2017/07/04 14:43:39, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 112, MSN: 12, Max X:-44, Max Y:0, Max Z:0, Start Speed:18, End Speed:1, Timer:1480
000: ? 2017/07/04 14:44:51, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 13, Max X:-31, Max Y:-1, Max Z:0, Start Speed:21, End Speed:8, Timer:2080
000: ? 2017/07/04 14:52:03, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 112, MSN: 14, Max X:-18, Max Y:-36, Max Z:0, Start Speed:32, End Speed:18, Timer:3880
000: ? 2017/07/04 14:52:24, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 15, Max X:-26, Max Y:10, Max Z:0, Start Speed:25, End Speed:13, Timer:1520
000: ? 2017/07/04 14:52:26, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 112, MSN: 16, Max X:4, Max Y:31, Max Z:0, Start Speed:13, End Speed:16, Timer:1040
000: ? 2017/07/04 14:53:30, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 112, MSN: 17, Max X:-26, Max Y:-1, Max Z:0, Start Speed:31, End Speed:16, Timer:1640
000: ? 2017/07/04 18:26:25, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 113, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/04 18:32:39, (0x09)U2H.MANEUVER -  Sudden brake in turn (49), Strength:3, SSN: 113, MSN: 2, Max X:-16, Max Y:-34, Max Z:0, Start Speed:28, End Speed:19, Timer:1962
000: ? 2017/07/04 18:40:25, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 113, MSN: 3, Max X:23, Max Y:-23, Max Z:0, Start Speed:12, End Speed:21, Timer:1200
000: ? 2017/07/04 18:41:08, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 113, MSN: 4, Max X:-30, Max Y:0, Max Z:0, Start Speed:40, End Speed:10, Timer:2301
000: ? 2017/07/04 18:42:35, (0x09)U2H.MANEUVER -  Accelerate into turn (25), Strength:1, SSN: 113, MSN: 5, Max X:16, Max Y:-20, Max Z:0, Start Speed:14, End Speed:25, Timer:1840
000: ? 2017/07/04 18:43:31, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 113, MSN: 6, Max X:-4, Max Y:32, Max Z:0, Start Speed:26, End Speed:23, Timer:2361
000: ? 2017/07/04 18:47:12, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 113, MSN: 7, Valid GPS Samples:1124, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 80, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 05-07-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/07/05 07:07:07, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 114, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/05 07:08:57, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:1, SSN: 114, MSN: 2, Max X:16, Max Y:-28, Max Z:0, Start Speed:18, End Speed:27, Timer:3041
000: ? 2017/07/05 07:09:41, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:1, SSN: 114, MSN: 3, Max X:12, Max Y:25, Max Z:0, Start Speed:20, End Speed:28, Timer:1556
000: ? 2017/07/05 07:11:47, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:3, SSN: 114, MSN: 4, Max X:30, Max Y:6, Max Z:0, Start Speed:4, End Speed:26, Timer:4154
000: ? 2017/07/05 07:11:55, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 114, MSN: 5, Max X:17, Max Y:-41, Max Z:0, Start Speed:22, End Speed:43, Timer:4677
000: ? 2017/07/05 07:20:05, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 114, MSN: 6, Max X:-24, Max Y:-4, Max Z:0, Start Speed:108, End Speed:94, Timer:1559
000: ? 2017/07/05 07:24:39, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 114, MSN: 7, Max X:-21, Max Y:3, Max Z:0, Start Speed:134, End Speed:122, Timer:2343
000: ? 2017/07/05 07:30:46, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 114, MSN: 8, Max X:0, Max Y:0, Max Z:0, Start Speed:131, End Speed:0, Timer:0
000: ? 2017/07/05 07:31:59, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 114, MSN: 9, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:138, Timer:0
000: ? 2017/07/05 07:38:16, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:1, SSN: 114, MSN: 10, Max X:-9, Max Y:23, Max Z:0, Start Speed:25, End Speed:20, Timer:1720
000: ? 2017/07/05 07:43:12, (0x09)U2H.MANEUVER -  Accelerate into turn (25), Strength:3, SSN: 114, MSN: 11, Max X:25, Max Y:-21, Max Z:0, Start Speed:20, End Speed:27, Timer:1760
000: ? 2017/07/05 07:44:24, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 114, MSN: 12, Max X:17, Max Y:-41, Max Z:0, Start Speed:19, End Speed:30, Timer:2801
000: ? 2017/07/05 07:44:26, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (69), Strength:3, SSN: 114, MSN: 13, Max X:10, Max Y:33, Max Z:0, Start Speed:30, End Speed:35, Timer:1117
000: ? 2017/07/05 07:45:27, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 114, MSN: 14, Max X:-4, Max Y:-30, Max Z:0, Start Speed:16, End Speed:15, Timer:1240
000: ? 2017/07/05 07:48:43, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 114, MSN: 16, Max X:0, Max Y:-26, Max Z:0, Start Speed:19, End Speed:19, Timer:1144
000: ? 2017/07/05 07:50:28, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 114, MSN: 17, Max X:3, Max Y:-29, Max Z:0, Start Speed:26, End Speed:28, Timer:2000
000: ? 2017/07/05 07:50:32, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 114, MSN: 18, Max X:-2, Max Y:48, Max Z:0, Start Speed:30, End Speed:30, Timer:2187
000: ? 2017/07/05 07:51:28, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 114, MSN: 19, Max X:-33, Max Y:0, Max Z:0, Start Speed:27, End Speed:9, Timer:1600
000: ? 2017/07/05 07:52:22, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 114, MSN: 20, Max X:-22, Max Y:4, Max Z:0, Start Speed:36, End Speed:26, Timer:1227
000: ? 2017/07/05 07:52:54, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 114, MSN: 21, Max X:-35, Max Y:0, Max Z:0, Start Speed:31, End Speed:7, Timer:1720
000: ? 2017/07/05 07:53:18, (0x09)U2H.MANEUVER -  Accelerating (21), Strength:1, SSN: 114, MSN: 22, Max X:22, Max Y:0, Max Z:0, Start Speed:10, End Speed:40, Timer:5646
000: ? 2017/07/05 07:53:29, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 114, MSN: 23, Max X:-11, Max Y:49, Max Z:0, Start Speed:30, End Speed:21, Timer:3640
000: ? 2017/07/05 07:58:23, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 114, MSN: 24, Valid GPS Samples:3056, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 452, Max Voltage:0
000: ? 2017/07/05 17:21:19, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 115, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/05 17:22:45, (0x09)U2H.MANEUVER -  Braking while exiting turn (77), Strength:1, SSN: 115, MSN: 3, Max X:-7, Max Y:-25, Max Z:0, Start Speed:25, End Speed:19, Timer:2080
000: ? 2017/07/05 17:22:47, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 115, MSN: 4, Max X:-5, Max Y:-33, Max Z:0, Start Speed:19, End Speed:18, Timer:1120
000: ? 2017/07/05 17:24:08, (0x09)U2H.MANEUVER -  Accelerate into turn (25), Strength:3, SSN: 115, MSN: 5, Max X:24, Max Y:-21, Max Z:0, Start Speed:10, End Speed:27, Timer:3161
000: ? 2017/07/05 17:26:32, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 115, MSN: 6, Max X:8, Max Y:-43, Max Z:0, Start Speed:23, End Speed:28, Timer:3600
000: ? 2017/07/05 17:26:34, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:3, SSN: 115, MSN: 7, Max X:21, Max Y:36, Max Z:0, Start Speed:28, End Speed:35, Timer:1640
000: ? 2017/07/05 17:27:11, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 115, MSN: 8, Max X:-37, Max Y:-5, Max Z:0, Start Speed:62, End Speed:25, Timer:4225
000: ? 2017/07/05 17:29:03, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 115, MSN: 9, Max X:-29, Max Y:-1, Max Z:0, Start Speed:44, End Speed:37, Timer:1520
000: ? 2017/07/05 17:29:10, (0x09)U2H.MANEUVER -  Turning (55), Strength:3, SSN: 115, MSN: 10, Max X:8, Max Y:-45, Max Z:0, Start Speed:27, End Speed:30, Timer:2682
000: ? 2017/07/05 17:29:38, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 115, MSN: 11, Max X:-39, Max Y:0, Max Z:0, Start Speed:62, End Speed:29, Timer:3999
000: ? 2017/07/05 17:29:45, (0x09)U2H.MANEUVER -  Accelerate while in turn (43), Strength:3, SSN: 115, MSN: 12, Max X:17, Max Y:-45, Max Z:0, Start Speed:23, End Speed:31, Timer:3200
000: ? 2017/07/05 17:30:38, (0x09)U2H.MANEUVER -  Braking into turn (35), Strength:3, SSN: 115, MSN: 13, Max X:-38, Max Y:22, Max Z:0, Start Speed:69, End Speed:34, Timer:3561
000: ? 2017/07/05 17:31:50, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 115, MSN: 14, Max X:3, Max Y:-31, Max Z:0, Start Speed:26, End Speed:32, Timer:7398
000: ? 2017/07/05 17:31:55, (0x09)U2H.MANEUVER -  Turning (55), Strength:1, SSN: 115, MSN: 15, Max X:2, Max Y:-21, Max Z:0, Start Speed:29, End Speed:32, Timer:1199
000: ? 2017/07/05 17:33:01, (0x09)U2H.MANEUVER -  Speed event START (65530), Strength:2, SSN: 115, MSN: 16, Max X:0, Max Y:0, Max Z:0, Start Speed:131, End Speed:0, Timer:0
000: ? 2017/07/05 17:33:03, (0x09)U2H.MANEUVER -  Speed event END (65529), Strength:2, SSN: 115, MSN: 17, Max X:0, Max Y:0, Max Z:0, Start Speed:0, End Speed:142, Timer:0
000: ? 2017/07/05 17:33:06, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 115, MSN: 18, Max X:-24, Max Y:-4, Max Z:0, Start Speed:120, End Speed:111, Timer:882
000: ? 2017/07/05 17:35:57, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Low Battery [5], SSN: 115, MSN: 19, Valid GPS Samples:878, Max Y:0, Avg. Voltage On:0, No Motion Timer:0, Distance: 118, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 06-07-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/07/06 07:01:04, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 116, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 07:04:47, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 116, MSN: 2, Valid GPS Samples:140, Max Y:0, Avg. Voltage On:0, No Motion Timer:181, Distance: 0, Max Voltage:0
000: ? 2017/07/06 14:23:56, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 117, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 14:24:35, (0x09)U2H.MANEUVER -  Turning (53), Strength:3, SSN: 117, MSN: 2, Max X:10, Max Y:46, Max Z:0, Start Speed:7, End Speed:8, Timer:4302
000: ? 2017/07/06 14:24:42, (0x09)U2H.MANEUVER -  Accelerate into turn (23), Strength:3, SSN: 117, MSN: 3, Max X:30, Max Y:39, Max Z:0, Start Speed:7, End Speed:9, Timer:3531
000: ? 2017/07/06 14:25:59, (0x09)U2H.MANEUVER -  Turning (53), Strength:1, SSN: 117, MSN: 4, Max X:-5, Max Y:30, Max Z:0, Start Speed:9, End Speed:9, Timer:4682
000: ? 2017/07/06 14:31:35, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 117, MSN: 5, Valid GPS Samples:394, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 6, Max Voltage:0
000: ? 2017/07/06 14:34:53, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 118, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 14:40:25, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 118, MSN: 2, Valid GPS Samples:330, Max Y:0, Avg. Voltage On:0, No Motion Timer:181, Distance: 4, Max Voltage:0
000: ? 2017/07/06 14:50:14, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 119, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 14:54:17, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 119, MSN: 2, Valid GPS Samples:189, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 1, Max Voltage:0
000: ? 2017/07/06 16:47:59, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 120, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 16:51:03, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 120, MSN: 2, Valid GPS Samples:165, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 1, Max Voltage:0
000: ? 2017/07/06 18:22:37, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 121, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 18:29:14, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 121, MSN: 2, Valid GPS Samples:393, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 6, Max Voltage:0
000: ? 2017/07/06 18:38:24, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 122, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/06 18:46:08, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 122, MSN: 2, Valid GPS Samples:461, Max Y:0, Avg. Voltage On:0, No Motion Timer:222, Distance: 5, Max Voltage:0
---------------------------------------------------------------------------------------------------------------
---------------------------------------------------------------------------------------------------------------
Report log for 07-07-2017 for Unit ID 705392
---------------------------------------------------------------------------------------------------------------
000: ? 2017/07/07 06:45:57, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 123, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/07 06:48:58, (0x09)U2H.MANEUVER -  Trip end (2), End Reason: Out of Cradle [8], SSN: 123, MSN: 2, Valid GPS Samples:111, Max Y:0, Avg. Voltage On:0, No Motion Timer:180, Distance: 0, Max Voltage:0
000: ? 2017/07/07 15:26:10, (0x09)U2H.MANEUVER -  Trip start (1), Strength:0, SSN: 124, MSN: 1, Max X:0, Max Y:0, Avg. Voltage Off:0, Start Speed:0, Start Reason:UNKNOWN [10], Min Voltage at sleep:0
000: ? 2017/07/07 15:26:34, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 124, MSN: 2, Max X:-35, Max Y:7, Max Z:0, Start Speed:72, End Speed:18, Timer:5483
000: ? 2017/07/07 15:27:32, (0x09)U2H.MANEUVER -  Accelerate while exiting turn (71), Strength:3, SSN: 124, MSN: 3, Max X:18, Max Y:-45, Max Z:0, Start Speed:16, End Speed:28, Timer:3319
000: ? 2017/07/07 15:35:04, (0x09)U2H.MANEUVER -  Braking into turn (37), Strength:3, SSN: 124, MSN: 4, Max X:-20, Max Y:-51, Max Z:0, Start Speed:70, End Speed:39, Timer:9922
000: ? 2017/07/07 15:35:52, (0x09)U2H.MANEUVER -  Braking while exiting turn (75), Strength:3, SSN: 124, MSN: 5, Max X:-22, Max Y:48, Max Z:0, Start Speed:68, End Speed:41, Timer:5599
000: ? 2017/07/07 15:36:35, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 124, MSN: 6, Max X:-30, Max Y:0, Max Z:0, Start Speed:62, End Speed:21, Timer:3440
000: ? 2017/07/07 15:39:18, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 124, MSN: 8, Max X:-54, Max Y:-17, Max Z:0, Start Speed:87, End Speed:65, Timer:2440
000: ? 2017/07/07 15:41:16, (0x09)U2H.MANEUVER -  Braking (19), Strength:3, SSN: 124, MSN: 9, Max X:-41, Max Y:-15, Max Z:0, Start Speed:54, End Speed:32, Timer:1920
000: ? 2017/07/07 15:41:31, (0x09)U2H.MANEUVER -  Accelerate while in turn (41), Strength:1, SSN: 124, MSN: 10, Max X:16, Max Y:16, Max Z:0, Start Speed:21, End Speed:36, Timer:1120
000: ? 2017/07/07 15:42:13, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 124, MSN: 11, Max X:-22, Max Y:-2, Max Z:0, Start Speed:47, End Speed:34, Timer:877
000: ? 2017/07/07 15:43:44, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 124, MSN: 12, Max X:-27, Max Y:-3, Max Z:0, Start Speed:57, End Speed:15, Timer:2921
000: ? 2017/07/07 15:47:02, (0x09)U2H.MANEUVER -  Sudden brake in turn (50), Strength:1, SSN: 124, MSN: 13, Max X:-12, Max Y:24, Max Z:0, Start Speed:65, End Speed:56, Timer:1876
000: ? 2017/07/07 15:48:20, (0x09)U2H.MANEUVER -  Braking (19), Strength:1, SSN: 124, MSN: 14, Max X:-27, Max Y:0, Max Z:0, Start Speed:68, End Speed:52, Timer:960
